taskid -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- 0
1277 -- 1 -- 459 -- 1333 -- 318 -- 24.861261 -- 0.997 -- 2
1314 -- 1 -- 466 -- 1341 -- 318 -- 19.536663 -- 0.985 -- 2
1464 -- 1 -- 113 -- 418 -- 321 -- 2.489558 -- 0.964 -- 3
1286 -- 1 -- 450 -- 1331 -- 318 -- 24.383103 -- 0.997 -- 2
1287 -- 1 -- 453 -- 1333 -- 318 -- 24.116772 -- 0.997 -- 2
1290 -- 1 -- 452 -- 1332 -- 318 -- 23.847992 -- 0.996 -- 2
1016 -- 1 -- 479 -- 1355 -- 318 -- 63.334176 -- 0.406 -- 2
1020 -- 1 -- 475 -- 1355 -- 318 -- 62.914228 -- 0.405 -- 2
1023 -- 1 -- 478 -- 1355 -- 318 -- 62.742428 -- 0.407 -- 2
1284 -- 1 -- 453 -- 1333 -- 318 -- 24.828919 -- 1 -- 2
1013 -- 1 -- 481 -- 1354 -- 318 -- 63.69935 -- 0.425 -- 2
1018 -- 1 -- 475 -- 1354 -- 318 -- 63.248963 -- 0.421 -- 2
1010 -- 1 -- 476 -- 1355 -- 318 -- 63.839501 -- 0.405 -- 2
1281 -- 1 -- 453 -- 1333 -- 318 -- 25.367829 -- 0.997 -- 2
1292 -- 1 -- 452 -- 1332 -- 318 -- 24.22033 -- 0.998 -- 2
1319 -- 1 -- 302 -- 1183 -- 318 -- 19.873926 -- 0.997 -- 2
1299 -- 1 -- 452 -- 1332 -- 318 -- 22.90668 -- 1 -- 2
1485 -- 1 -- 103 -- 409 -- 320 -- 2.746941 -- 0.992 -- 3
1298 -- 1 -- 452 -- 1332 -- 318 -- 23.45749 -- 0.997 -- 2
1303 -- 1 -- 460 -- 1340 -- 318 -- 23.501297 -- 1 -- 2
1495 -- 1 -- 101 -- 406 -- 320 -- 2.699557 -- 0.979 -- 3
1178 -- 1 -- 436 -- 1317 -- 318 -- 41.86104 -- 0.553 -- 2
1474 -- 1 -- 117 -- 422 -- 323 -- 3.397288 -- 0.995 -- 3
1283 -- 1 -- 453 -- 1333 -- 318 -- 23.772711 -- 0.991 -- 2
1332 -- 1 -- 466 -- 1340 -- 318 -- 19.998914 -- 0.963 -- 2
1336 -- 1 -- 466 -- 1341 -- 318 -- 19.5202 -- 0.964 -- 2
1308 -- 1 -- 460 -- 1340 -- 318 -- 23.246491 -- 1 -- 2
1333 -- 1 -- 467 -- 1341 -- 318 -- 20.075361 -- 0.956 -- 2
1301 -- 1 -- 454 -- 1335 -- 318 -- 24.059339 -- 0.998 -- 2
1307 -- 1 -- 460 -- 1340 -- 318 -- 23.47694 -- 0.998 -- 2
1310 -- 1 -- 461 -- 1341 -- 318 -- 23.26997 -- 1 -- 2
1505 -- 1 -- 114 -- 419 -- 321 -- 2.951043 -- 0.995 -- 3
1309 -- 1 -- 460 -- 1340 -- 318 -- 23.823902 -- 0.997 -- 2
1304 -- 1 -- 460 -- 1340 -- 318 -- 24.066616 -- 0.995 -- 2
1330 -- 1 -- 424 -- 1305 -- 318 -- 21.497393 -- 0.987 -- 2
1306 -- 1 -- 460 -- 1340 -- 318 -- 24.398301 -- 0.998 -- 2
1340 -- 1 -- 469 -- 1341 -- 318 -- 20.147306 -- 0.958 -- 2
1317 -- 1 -- 460 -- 1340 -- 318 -- 23.187895 -- 0.996 -- 2
1311 -- 1 -- 462 -- 1340 -- 318 -- 24.017024 -- 1 -- 2
1316 -- 1 -- 460 -- 1340 -- 318 -- 23.914273 -- 0.994 -- 2
1318 -- 1 -- 461 -- 1341 -- 318 -- 23.451007 -- 1 -- 2
1179 -- 1 -- 442 -- 1322 -- 318 -- 43.159065 -- 0.574 -- 2
1312 -- 1 -- 460 -- 1340 -- 318 -- 24.30616 -- 1 -- 2
1313 -- 1 -- 460 -- 1340 -- 318 -- 24.331148 -- 0.997 -- 2
1515 -- 1 -- 103 -- 408 -- 320 -- 2.808744 -- 0.995 -- 3
1328 -- 1 -- 455 -- 1335 -- 318 -- 22.904264 -- 0.998 -- 2
1302 -- 1 -- 461 -- 1341 -- 318 -- 23.624291 -- 1 -- 2
1322 -- 1 -- 463 -- 1337 -- 318 -- 23.459685 -- 0.998 -- 2
1180 -- 1 -- 440 -- 1320 -- 318 -- 44.434857 -- 0.5649999999999999 -- 2
1327 -- 1 -- 465 -- 1337 -- 318 -- 23.358555 -- 1.001 -- 2
1361 -- 1 -- 470 -- 1342 -- 318 -- 19.333545 -- 0.981 -- 2
1324 -- 1 -- 455 -- 1335 -- 318 -- 23.755241 -- 0.999 -- 2
1321 -- 1 -- 463 -- 1335 -- 318 -- 24.104248 -- 0.998 -- 2
1320 -- 1 -- 449 -- 1330 -- 318 -- 23.821507 -- 1 -- 2
1323 -- 1 -- 455 -- 1335 -- 318 -- 24.181818 -- 0.995 -- 2
1525 -- 1 -- 118 -- 423 -- 324 -- 2.9224 -- 0.968 -- 3
1348 -- 1 -- 467 -- 1341 -- 318 -- 20.200063 -- 0.959 -- 2
1326 -- 1 -- 457 -- 1337 -- 318 -- 24.195859 -- 0.997 -- 2
1331 -- 1 -- 455 -- 1333 -- 318 -- 23.882902 -- 0.989 -- 2
1366 -- 1 -- 469 -- 1343 -- 318 -- 19.924473 -- 0.978 -- 2
1535 -- 1 -- 113 -- 418 -- 322 -- 3.334671 -- 0.994 -- 3
1334 -- 1 -- 461 -- 1341 -- 318 -- 24.499557 -- 0.979 -- 2
1338 -- 1 -- 460 -- 1340 -- 318 -- 24.22684 -- 0.984 -- 2
1381 -- 1 -- 466 -- 1340 -- 318 -- 19.336866 -- 0.98 -- 2
1342 -- 1 -- 469 -- 1341 -- 318 -- 24.205839 -- 0.989 -- 2
1343 -- 1 -- 469 -- 1341 -- 318 -- 24.285359 -- 0.988 -- 2
1389 -- 1 -- 468 -- 1343 -- 318 -- 19.321339 -- 0.982 -- 2
1337 -- 1 -- 461 -- 1341 -- 318 -- 25.291486 -- 0.972 -- 2
1339 -- 1 -- 461 -- 1341 -- 318 -- 25.128123 -- 0.99 -- 2
1347 -- 1 -- 461 -- 1341 -- 318 -- 24.268323 -- 0.993 -- 2
1390 -- 1 -- 304 -- 1187 -- 318 -- 19.639091 -- 0.997 -- 2
1391 -- 1 -- 459 -- 1333 -- 318 -- 19.391456 -- 0.97 -- 2
1346 -- 1 -- 465 -- 1341 -- 318 -- 24.652347 -- 0.989 -- 2
626 -- 1 -- 460 -- 1334 -- 318 -- 23.237151 -- 0.997 -- 2
1329 -- 1 -- 455 -- 1335 -- 318 -- 25.788293 -- 1.001 -- 2
1403 -- 1 -- 465 -- 1339 -- 318 -- 18.876826 -- 0.986 -- 2
1399 -- 1 -- 465 -- 1339 -- 318 -- 19.645638 -- 0.96 -- 2
1369 -- 1 -- 428 -- 1309 -- 318 -- 22.675384 -- 1 -- 2
1341 -- 1 -- 461 -- 1341 -- 318 -- 23.799144 -- 0.99 -- 2
1362 -- 1 -- 465 -- 1343 -- 318 -- 23.412137 -- 0.989 -- 2
1344 -- 1 -- 461 -- 1341 -- 318 -- 25.546959 -- 0.991 -- 2
1008 -- 1 -- 470 -- 1350 -- 318 -- 73.416397 -- 0.37 -- 2
1117 -- 1 -- 453 -- 1333 -- 318 -- 24.072121 -- 0.989 -- 2
1555 -- 1 -- 122 -- 432 -- 324 -- 3.720587 -- 0.993 -- 3
1360 -- 1 -- 463 -- 1342 -- 318 -- 23.611982 -- 0.985 -- 2
1409 -- 1 -- 469 -- 1343 -- 318 -- 19.472499 -- 0.981 -- 2
1404 -- 1 -- 465 -- 1339 -- 318 -- 19.681547 -- 0.978 -- 2
1363 -- 1 -- 462 -- 1342 -- 318 -- 23.879223 -- 0.996 -- 2
1359 -- 1 -- 462 -- 1342 -- 318 -- 24.600051 -- 0.981 -- 2
625 -- 1 -- 454 -- 1335 -- 318 -- 24.665787 -- 0.997 -- 2
1368 -- 1 -- 463 -- 1342 -- 318 -- 23.824848 -- 0.998 -- 2
1358 -- 1 -- 462 -- 1342 -- 318 -- 25.100848 -- 0.977 -- 2
1407 -- 1 -- 352 -- 1234 -- 318 -- 20.545058 -- 0.993 -- 2
1427 -- 1 -- 244 -- 1128 -- 318 -- 18.078035 -- 0.997 -- 2
1365 -- 1 -- 463 -- 1343 -- 318 -- 24.696635 -- 0.995 -- 2
1372 -- 1 -- 466 -- 1340 -- 318 -- 24.141618 -- 0.999 -- 2
1370 -- 1 -- 462 -- 1337 -- 318 -- 24.504595 -- 0.997 -- 2
1378 -- 1 -- 463 -- 1343 -- 318 -- 23.955391 -- 0.995 -- 2
1367 -- 1 -- 469 -- 1343 -- 318 -- 24.822104 -- 1 -- 2
1374 -- 1 -- 464 -- 1340 -- 318 -- 24.417791 -- 1 -- 2
1565 -- 1 -- 112 -- 417 -- 322 -- 3.265473 -- 0.993 -- 3
1380 -- 1 -- 460 -- 1340 -- 318 -- 24.123501 -- 0.994 -- 2
1382 -- 1 -- 460 -- 1340 -- 318 -- 24.056603 -- 0.997 -- 2
1376 -- 1 -- 466 -- 1339 -- 318 -- 24.517629 -- 1 -- 2
1387 -- 1 -- 460 -- 1340 -- 318 -- 23.529402 -- 0.997 -- 2
1379 -- 1 -- 460 -- 1340 -- 318 -- 24.722452 -- 0.995 -- 2
1377 -- 1 -- 460 -- 1340 -- 318 -- 24.903329 -- 0.994 -- 2
1373 -- 1 -- 460 -- 1340 -- 318 -- 25.176214 -- 1.001 -- 2
1575 -- 1 -- 101 -- 406 -- 320 -- 2.970794 -- 0.992 -- 3
1544 -- 1 -- 113 -- 419 -- 321 -- 2.967618 -- 0.99 -- 3
1386 -- 1 -- 460 -- 1340 -- 318 -- 24.262951 -- 0.994 -- 2
1394 -- 1 -- 459 -- 1339 -- 318 -- 23.583008 -- 0.978 -- 2
1384 -- 1 -- 460 -- 1340 -- 318 -- 24.672906 -- 0.996 -- 2
1393 -- 1 -- 460 -- 1340 -- 318 -- 23.883862 -- 0.986 -- 2
1388 -- 1 -- 460 -- 1340 -- 318 -- 24.03957 -- 0.998 -- 2
1371 -- 1 -- 462 -- 1343 -- 318 -- 24.490233 -- 0.998 -- 2
1398 -- 1 -- 459 -- 1339 -- 318 -- 23.622485 -- 0.989 -- 2
1447 -- 1 -- 244 -- 1128 -- 318 -- 18.220801 -- 0.996 -- 2
1383 -- 1 -- 462 -- 1343 -- 318 -- 25.351571 -- 0.997 -- 2
615 -- 1 -- 456 -- 1336 -- 318 -- 27.917666 -- 0.898 -- 2
1396 -- 1 -- 460 -- 1340 -- 318 -- 24.258649 -- 0.988 -- 2
1392 -- 1 -- 461 -- 1339 -- 318 -- 23.453449 -- 0.987 -- 2
1402 -- 1 -- 460 -- 1341 -- 318 -- 23.734674 -- 0.995 -- 2
1406 -- 1 -- 459 -- 1339 -- 318 -- 23.650792 -- 0.999 -- 2
1410 -- 1 -- 461 -- 1341 -- 318 -- 23.404881 -- 0.999 -- 2
1408 -- 1 -- 454 -- 1334 -- 318 -- 23.464737 -- 0.996 -- 2
1400 -- 1 -- 459 -- 1339 -- 318 -- 24.045157 -- 0.99 -- 2
1595 -- 1 -- 101 -- 406 -- 320 -- 2.594969 -- 0.99 -- 3
1411 -- 1 -- 463 -- 1343 -- 318 -- 23.466324 -- 1 -- 2
1585 -- 1 -- 122 -- 431 -- 324 -- 4.007861 -- 0.994 -- 3
1412 -- 1 -- 462 -- 1342 -- 318 -- 23.564193 -- 0.997 -- 2
1438 -- 1 -- 465 -- 1339 -- 318 -- 20.016254 -- 0.972 -- 2
1437 -- 1 -- 465 -- 1339 -- 318 -- 20.211326 -- 0.978 -- 2
1136 -- 1 -- 460 -- 1335 -- 318 -- 28.955249 -- 0.795 -- 2
1442 -- 1 -- 469 -- 1341 -- 318 -- 19.88138 -- 0.973 -- 2
1397 -- 1 -- 459 -- 1338 -- 318 -- 25.142256 -- 0.984 -- 2
1417 -- 1 -- 463 -- 1343 -- 318 -- 23.563709 -- 0.994 -- 2
1357 -- 1 -- 463 -- 1343 -- 318 -- 24.168046 -- 0.989 -- 2
1416 -- 1 -- 470 -- 1342 -- 318 -- 23.894059 -- 0.999 -- 2
1419 -- 1 -- 469 -- 1341 -- 318 -- 23.105002 -- 1 -- 2
1401 -- 1 -- 459 -- 1339 -- 318 -- 24.930283 -- 0.992 -- 2
1422 -- 1 -- 469 -- 1343 -- 318 -- 23.15921 -- 1 -- 2
1418 -- 1 -- 463 -- 1343 -- 318 -- 24.018124 -- 0.998 -- 2
1605 -- 1 -- 112 -- 417 -- 322 -- 3.276956 -- 0.996 -- 3
1137 -- 1 -- 455 -- 1335 -- 318 -- 30.771408 -- 0.786 -- 2
1138 -- 1 -- 462 -- 1336 -- 318 -- 30.831763 -- 0.784 -- 2
1139 -- 1 -- 455 -- 1335 -- 318 -- 30.696258 -- 0.8080000000000001 -- 2
1420 -- 1 -- 463 -- 1343 -- 318 -- 23.806923 -- 0.996 -- 2
1421 -- 1 -- 462 -- 1342 -- 318 -- 23.543459 -- 0.996 -- 2
1424 -- 1 -- 461 -- 1341 -- 318 -- 24.076948 -- 0.996 -- 2
1454 -- 1 -- 467 -- 1341 -- 318 -- 19.668251 -- 0.979 -- 2
1426 -- 1 -- 463 -- 1342 -- 318 -- 23.821595 -- 0.991 -- 2
1467 -- 1 -- 244 -- 1128 -- 318 -- 18.591346 -- 0.997 -- 2
1431 -- 1 -- 461 -- 1341 -- 318 -- 23.393566 -- 1 -- 2
1615 -- 1 -- 108 -- 413 -- 322 -- 3.490447 -- 0.993 -- 3
1625 -- 1 -- 102 -- 407 -- 321 -- 2.713627 -- 0.993 -- 3
1429 -- 1 -- 461 -- 1341 -- 318 -- 23.657461 -- 0.996 -- 2
1430 -- 1 -- 463 -- 1342 -- 318 -- 23.69251 -- 0.998 -- 2
1428 -- 1 -- 459 -- 1334 -- 318 -- 24.05149 -- 0.999 -- 2
1465 -- 1 -- 467 -- 1341 -- 318 -- 19.836597 -- 0.977 -- 2
1432 -- 1 -- 463 -- 1342 -- 318 -- 23.889818 -- 0.999 -- 2
1423 -- 1 -- 463 -- 1343 -- 318 -- 25.372338 -- 1 -- 2
1434 -- 1 -- 469 -- 1343 -- 318 -- 24.017185 -- 0.996 -- 2
1436 -- 1 -- 461 -- 1341 -- 318 -- 23.816787 -- 0.998 -- 2
1473 -- 1 -- 465 -- 1339 -- 318 -- 19.9915 -- 0.947 -- 2
1483 -- 1 -- 395 -- 1271 -- 318 -- 17.911734 -- 0.948 -- 2
1440 -- 1 -- 461 -- 1341 -- 318 -- 23.625534 -- 0.997 -- 2
1443 -- 1 -- 464 -- 1344 -- 318 -- 23.657976 -- 0.998 -- 2
1446 -- 1 -- 463 -- 1343 -- 318 -- 23.436673 -- 0.999 -- 2
1470 -- 1 -- 465 -- 1339 -- 318 -- 20.494231 -- 0.945 -- 2
1441 -- 1 -- 461 -- 1341 -- 318 -- 24.088432 -- 0.998 -- 2
1433 -- 1 -- 463 -- 1343 -- 318 -- 25.074647 -- 0.999 -- 2
1439 -- 1 -- 459 -- 1339 -- 318 -- 24.436927 -- 0.991 -- 2
1635 -- 1 -- 123 -- 432 -- 324 -- 3.838256 -- 0.997 -- 3
1479 -- 1 -- 465 -- 1339 -- 318 -- 19.984119 -- 0.959 -- 2
1499 -- 1 -- 467 -- 1341 -- 318 -- 18.80187 -- 0.985 -- 2
1444 -- 1 -- 463 -- 1343 -- 318 -- 24.256627 -- 0.994 -- 2
1641 -- 1 -- 111 -- 416 -- 322 -- 2.63362 -- 0.973 -- 3
1452 -- 1 -- 461 -- 1341 -- 318 -- 23.656265 -- 0.998 -- 2
1415 -- 1 -- 462 -- 1342 -- 318 -- 24.766484 -- 0.999 -- 2
1450 -- 1 -- 461 -- 1341 -- 318 -- 23.987878 -- 0.999 -- 2
1451 -- 1 -- 461 -- 1341 -- 318 -- 23.936678 -- 0.997 -- 2
1453 -- 1 -- 461 -- 1341 -- 318 -- 24.109935 -- 0.998 -- 2
1457 -- 1 -- 461 -- 1341 -- 318 -- 23.696956 -- 0.999 -- 2
1449 -- 1 -- 463 -- 1339 -- 318 -- 24.794847 -- 0.998 -- 2
1456 -- 1 -- 461 -- 1341 -- 318 -- 23.908519 -- 0.999 -- 2
1655 -- 1 -- 111 -- 416 -- 322 -- 3.471807 -- 0.996 -- 3
1448 -- 1 -- 454 -- 1334 -- 318 -- 23.356865 -- 1 -- 2
1458 -- 1 -- 461 -- 1341 -- 318 -- 24.003713 -- 0.999 -- 2
1459 -- 1 -- 461 -- 1341 -- 318 -- 24.033357 -- 0.996 -- 2
1460 -- 1 -- 461 -- 1341 -- 318 -- 24.242378 -- 0.998 -- 2
1665 -- 1 -- 99 -- 404 -- 320 -- 2.755115 -- 0.987 -- 3
1463 -- 1 -- 461 -- 1341 -- 318 -- 23.840497 -- 0.999 -- 2
1461 -- 1 -- 461 -- 1341 -- 318 -- 24.301919 -- 0.997 -- 2
1519 -- 1 -- 307 -- 1190 -- 318 -- 18.923551 -- 0.998 -- 2
1522 -- 1 -- 463 -- 1337 -- 318 -- 18.916193 -- 0.97 -- 2
1472 -- 1 -- 464 -- 1338 -- 318 -- 23.775848 -- 0.968 -- 2
1462 -- 1 -- 461 -- 1341 -- 318 -- 24.559994 -- 0.999 -- 2
1469 -- 1 -- 459 -- 1339 -- 318 -- 23.990256 -- 0.983 -- 2
1466 -- 1 -- 461 -- 1341 -- 318 -- 23.844539 -- 0.996 -- 2
1468 -- 1 -- 460 -- 1334 -- 318 -- 24.260143 -- 0.981 -- 2
1476 -- 1 -- 459 -- 1339 -- 318 -- 24.135858 -- 0.976 -- 2
1509 -- 1 -- 467 -- 1341 -- 318 -- 19.793054 -- 0.981 -- 2
1471 -- 1 -- 459 -- 1340 -- 318 -- 24.570215 -- 0.973 -- 2
1487 -- 1 -- 461 -- 1341 -- 318 -- 23.467404 -- 0.995 -- 2
1488 -- 1 -- 461 -- 1341 -- 318 -- 23.47195 -- 0.999 -- 2
1484 -- 1 -- 458 -- 1338 -- 318 -- 23.641826 -- 0.997 -- 2
1490 -- 1 -- 462 -- 1340 -- 318 -- 23.426888 -- 0.997 -- 2
1493 -- 1 -- 469 -- 1341 -- 318 -- 23.312666 -- 1 -- 2
1534 -- 1 -- 467 -- 1341 -- 318 -- 19.061115 -- 0.98 -- 2
1675 -- 1 -- 132 -- 437 -- 325 -- 3.067709 -- 0.978 -- 3
1494 -- 1 -- 461 -- 1341 -- 318 -- 23.347525 -- 0.998 -- 2
1491 -- 1 -- 460 -- 1340 -- 318 -- 23.724468 -- 0.996 -- 2
1502 -- 1 -- 440 -- 1315 -- 318 -- 23.009658 -- 0.997 -- 2
1503 -- 1 -- 451 -- 1332 -- 318 -- 23.122819 -- 0.994 -- 2
1498 -- 1 -- 469 -- 1341 -- 318 -- 23.602363 -- 0.999 -- 2
1477 -- 1 -- 459 -- 1339 -- 318 -- 25.269362 -- 0.962 -- 2
1481 -- 1 -- 465 -- 1339 -- 318 -- 24.566388 -- 0.984 -- 2
1480 -- 1 -- 459 -- 1339 -- 318 -- 24.642223 -- 0.959 -- 2
1478 -- 1 -- 462 -- 1340 -- 318 -- 24.949885 -- 0.965 -- 2
1414 -- 1 -- 463 -- 1343 -- 318 -- 24.679333 -- 0.992 -- 2
1550 -- 1 -- 244 -- 1128 -- 318 -- 18.407921 -- 0.996 -- 2
1506 -- 1 -- 467 -- 1341 -- 318 -- 23.660577 -- 1 -- 2
1500 -- 1 -- 461 -- 1341 -- 318 -- 23.656365 -- 0.989 -- 2
1685 -- 1 -- 111 -- 416 -- 322 -- 3.475878 -- 0.994 -- 3
1475 -- 1 -- 459 -- 1339 -- 318 -- 26.116395 -- 0.964 -- 2
1501 -- 1 -- 460 -- 1340 -- 318 -- 24.150598 -- 0.998 -- 2
1507 -- 1 -- 461 -- 1341 -- 318 -- 23.790598 -- 1.001 -- 2
1489 -- 1 -- 461 -- 1341 -- 318 -- 24.958802 -- 0.997 -- 2
1486 -- 1 -- 460 -- 1340 -- 318 -- 25.047844 -- 0.991 -- 2
1504 -- 1 -- 461 -- 1341 -- 318 -- 24.143066 -- 0.998 -- 2
1695 -- 1 -- 99 -- 404 -- 320 -- 2.654395 -- 0.995 -- 3
1496 -- 1 -- 460 -- 1340 -- 318 -- 24.725657 -- 1 -- 2
1508 -- 1 -- 467 -- 1341 -- 318 -- 24.12893 -- 1 -- 2
1510 -- 1 -- 462 -- 1342 -- 318 -- 24.163141 -- 0.997 -- 2
1497 -- 1 -- 461 -- 1341 -- 318 -- 24.826578 -- 0.999 -- 2
1548 -- 1 -- 467 -- 1341 -- 318 -- 19.125466 -- 0.977 -- 2
1492 -- 1 -- 468 -- 1342 -- 318 -- 25.257339 -- 0.996 -- 2
1514 -- 1 -- 463 -- 1341 -- 318 -- 23.218401 -- 0.997 -- 2
1513 -- 1 -- 463 -- 1341 -- 318 -- 23.975593 -- 0.998 -- 2
1512 -- 1 -- 461 -- 1341 -- 318 -- 24.324132 -- 0.997 -- 2
1554 -- 1 -- 465 -- 1339 -- 318 -- 18.859926 -- 0.979 -- 2
1705 -- 1 -- 99 -- 404 -- 320 -- 2.5543 -- 0.991 -- 3
1553 -- 1 -- 473 -- 1347 -- 318 -- 19.417174 -- 0.982 -- 2
1511 -- 1 -- 461 -- 1341 -- 318 -- 24.981777 -- 0.993 -- 2
1518 -- 1 -- 464 -- 1342 -- 318 -- 23.431465 -- 0.996 -- 2
1526 -- 1 -- 457 -- 1337 -- 318 -- 23.082374 -- 0.99 -- 2
1516 -- 1 -- 467 -- 1341 -- 318 -- 23.954298 -- 1.001 -- 2
1530 -- 1 -- 424 -- 1305 -- 318 -- 23.000793 -- 0.987 -- 2
1517 -- 1 -- 461 -- 1341 -- 318 -- 24.212868 -- 0.997 -- 2
1520 -- 1 -- 449 -- 1330 -- 318 -- 24.058084 -- 0.986 -- 2
1524 -- 1 -- 463 -- 1337 -- 318 -- 23.931021 -- 0.98 -- 2
1557 -- 1 -- 474 -- 1347 -- 318 -- 19.989474 -- 0.976 -- 2
1521 -- 1 -- 457 -- 1337 -- 318 -- 24.287781 -- 0.96 -- 2
1715 -- 1 -- 122 -- 431 -- 324 -- 3.305805 -- 0.993 -- 3
1561 -- 1 -- 473 -- 1347 -- 318 -- 19.501921 -- 0.973 -- 2
1527 -- 1 -- 457 -- 1337 -- 318 -- 24.37345 -- 0.989 -- 2
1523 -- 1 -- 457 -- 1337 -- 318 -- 24.046745 -- 0.989 -- 2
1533 -- 1 -- 461 -- 1341 -- 318 -- 23.749824 -- 0.997 -- 2
1735 -- 1 -- 101 -- 407 -- 320 -- 2.656678 -- 0.995 -- 3
1531 -- 1 -- 453 -- 1334 -- 318 -- 24.013584 -- 0.994 -- 2
1724 -- 1 -- 111 -- 416 -- 322 -- 3.245918 -- 0.992 -- 3
1532 -- 1 -- 463 -- 1341 -- 318 -- 24.00468 -- 0.991 -- 2
1564 -- 1 -- 432 -- 1306 -- 318 -- 19.600028 -- 0.98 -- 2
1528 -- 1 -- 457 -- 1337 -- 318 -- 24.417496 -- 0.985 -- 2
1576 -- 1 -- 280 -- 1163 -- 318 -- 18.430511 -- 0.996 -- 2
1596 -- 1 -- 224 -- 1109 -- 318 -- 16.787708 -- 0.997 -- 2
1539 -- 1 -- 461 -- 1341 -- 318 -- 23.823764 -- 0.998 -- 2
1545 -- 1 -- 466 -- 1341 -- 318 -- 23.722861 -- 1 -- 2
1529 -- 1 -- 457 -- 1337 -- 318 -- 24.134216 -- 0.993 -- 2
1542 -- 1 -- 461 -- 1341 -- 318 -- 23.883599 -- 0.999 -- 2
1745 -- 1 -- 100 -- 405 -- 320 -- 2.821175 -- 0.992 -- 3
1543 -- 1 -- 464 -- 1342 -- 318 -- 23.994098 -- 0.998 -- 2
1573 -- 1 -- 456 -- 1330 -- 318 -- 19.482933 -- 0.976 -- 2
1569 -- 1 -- 426 -- 1299 -- 318 -- 20.082779 -- 0.971 -- 2
1540 -- 1 -- 459 -- 1339 -- 318 -- 24.223964 -- 0.996 -- 2
1538 -- 1 -- 461 -- 1341 -- 318 -- 24.57255 -- 1.001 -- 2
1549 -- 1 -- 461 -- 1341 -- 318 -- 23.708781 -- 0.998 -- 2
1574 -- 1 -- 426 -- 1300 -- 318 -- 19.580011 -- 0.982 -- 2
1567 -- 1 -- 397 -- 1279 -- 318 -- 20.682516 -- 0.996 -- 2
1552 -- 1 -- 467 -- 1347 -- 318 -- 23.690841 -- 0.995 -- 2
1546 -- 1 -- 461 -- 1341 -- 318 -- 24.344861 -- 0.989 -- 2
1537 -- 1 -- 461 -- 1341 -- 318 -- 25.093866 -- 0.99 -- 2
1556 -- 1 -- 473 -- 1347 -- 318 -- 23.366376 -- 1 -- 2
1541 -- 1 -- 461 -- 1341 -- 318 -- 25.05799 -- 1 -- 2
1584 -- 1 -- 471 -- 1345 -- 318 -- 19.738153 -- 0.984 -- 2
1536 -- 1 -- 460 -- 1340 -- 318 -- 25.466078 -- 0.998 -- 2
1632 -- 1 -- 307 -- 1182 -- 318 -- 15.41847 -- 0.974 -- 2
1551 -- 1 -- 459 -- 1339 -- 318 -- 24.405296 -- 1 -- 2
1583 -- 1 -- 471 -- 1345 -- 318 -- 20.057426 -- 0.98 -- 2
1547 -- 1 -- 465 -- 1339 -- 318 -- 24.96063 -- 0.997 -- 2
1558 -- 1 -- 473 -- 1347 -- 318 -- 23.639293 -- 0.999 -- 2
1755 -- 1 -- 122 -- 427 -- 325 -- 3.65858 -- 0.994 -- 3
1562 -- 1 -- 461 -- 1339 -- 318 -- 23.38757 -- 0.997 -- 2
1559 -- 1 -- 467 -- 1347 -- 318 -- 23.695966 -- 0.994 -- 2
1560 -- 1 -- 467 -- 1347 -- 318 -- 24.149087 -- 0.999 -- 2
1563 -- 1 -- 470 -- 1344 -- 318 -- 23.788349 -- 0.996 -- 2
1765 -- 1 -- 115 -- 420 -- 322 -- 3.229121 -- 0.985 -- 3
1775 -- 1 -- 102 -- 408 -- 321 -- 2.883027 -- 0.992 -- 3
1566 -- 1 -- 473 -- 1347 -- 318 -- 23.622827 -- 1 -- 2
1572 -- 1 -- 454 -- 1334 -- 318 -- 22.977561 -- 0.997 -- 2
1568 -- 1 -- 456 -- 1336 -- 318 -- 23.852727 -- 0.997 -- 2
1570 -- 1 -- 455 -- 1335 -- 318 -- 23.57233 -- 0.999 -- 2
1785 -- 1 -- 101 -- 406 -- 320 -- 2.159968 -- 0.984 -- 3
1571 -- 1 -- 444 -- 1320 -- 318 -- 23.688209 -- 1 -- 2
1614 -- 1 -- 375 -- 1257 -- 318 -- 20.056059 -- 0.998 -- 2
1629 -- 1 -- 476 -- 1348 -- 318 -- 19.228019 -- 0.981 -- 2
1581 -- 1 -- 472 -- 1348 -- 318 -- 23.919337 -- 0.998 -- 2
1593 -- 1 -- 469 -- 1349 -- 318 -- 23.047205 -- 0.996 -- 2
1582 -- 1 -- 465 -- 1345 -- 318 -- 24.474138 -- 0.997 -- 2
1351 -- 1 -- 244 -- 1128 -- 318 -- 17.879344 -- 0.992 -- 2
1579 -- 1 -- 465 -- 1345 -- 318 -- 24.918065 -- 1 -- 2
1587 -- 1 -- 470 -- 1346 -- 318 -- 24.255955 -- 1 -- 2
1588 -- 1 -- 465 -- 1345 -- 318 -- 24.158165 -- 0.999 -- 2
1586 -- 1 -- 468 -- 1347 -- 318 -- 24.46664 -- 0.998 -- 2
1630 -- 1 -- 433 -- 1307 -- 318 -- 20.199978 -- 0.986 -- 2
1592 -- 1 -- 437 -- 1317 -- 318 -- 24.021365 -- 0.995 -- 2
1594 -- 1 -- 476 -- 1349 -- 318 -- 23.665535 -- 0.999 -- 2
1580 -- 1 -- 465 -- 1345 -- 318 -- 25.516616 -- 1 -- 2
